GEO_ID	NAME	DP03_0001E	DP03_0002E	DP03_0003E	DP03_0004E	DP03_0005E	DP03_0006E	DP03_0007E	DP03_0008E	DP03_0009E	DP03_0010E	DP03_0011E	DP03_0012E	DP03_0013E	DP03_0014E	DP03_0015E	DP03_0016E	DP03_0017E	DP03_0018E	DP03_0019E	DP03_0020E	DP03_0021E	DP03_0022E	DP03_0023E	DP03_0024E	DP03_0025E	DP03_0026E	DP03_0027E	DP03_0028E	DP03_0029E	DP03_0030E	DP03_0031E	DP03_0032E	DP03_0033E	DP03_0034E	DP03_0035E	DP03_0036E	DP03_0037E	DP03_0038E	DP03_0039E	DP03_0040E	DP03_0041E	DP03_0042E	DP03_0043E	DP03_0044E	DP03_0045E	DP03_0046E	DP03_0047E	DP03_0048E	DP03_0049E	DP03_0050E	DP03_0051E	DP03_0052E	DP03_0053E	DP03_0054E	DP03_0055E	DP03_0056E	DP03_0057E	DP03_0058E	DP03_0059E	DP03_0060E	DP03_0061E	DP03_0062E	DP03_0063E	DP03_0064E	DP03_0065E	DP03_0066E	DP03_0067E	DP03_0068E	DP03_0069E	DP03_0070E	DP03_0071E	DP03_0072E	DP03_0073E	DP03_0074E	DP03_0075E	DP03_0076E	DP03_0077E	DP03_0078E	DP03_0079E	DP03_0080E	DP03_0081E	DP03_0082E	DP03_0083E	DP03_0084E	DP03_0085E	DP03_0086E	DP03_0087E	DP03_0088E	DP03_0089E	DP03_0090E	DP03_0091E	DP03_0092E	DP03_0093E	DP03_0094E	DP03_0095E	DP03_0096E	DP03_0097E	DP03_0098E	DP03_0099E	DP03_0100E	DP03_0101E	DP03_0102E	DP03_0103E	DP03_0104E	DP03_0105E	DP03_0106E	DP03_0107E	DP03_0108E	DP03_0109E	DP03_0110E	DP03_0111E	DP03_0112E	DP03_0113E	DP03_0114E	DP03_0115E	DP03_0116E	DP03_0117E	DP03_0118E	DP03_0119E	DP03_0120E	DP03_0121E	DP03_0122E	DP03_0123E	DP03_0124E	DP03_0125E	DP03_0126E	DP03_0127E	DP03_0128E	DP03_0129E	DP03_0130E	DP03_0131E	DP03_0132E	DP03_0133E	DP03_0134E	DP03_0135E	DP03_0136E	DP03_0137E
1400000US36047048200	"Census Tract 482, Kings County, New York"	4033	2322	2322	2210	112	0	1711	2322	(X)	1963	971	971	924	239	147	684	347	2173	565	8	1233	206	85	76	45.6	2210	736	526	474	85	389	2210	0	82	52	59	294	209	147	102	163	536	341	130	95	2210	1776	320	114	0	1770	152	66	118	282	337	318	245	132	67	53	47569	61450	1384	67040	451	16011	222	15363	262	10883	59	7224	373	1103	55	0	35	231	209	191	148	122	83	29	51034	71169	22518	667	42716	43824	33266	43364	44621	4885	4558	2426	2476	327	1066	26	2983	2166	2054	1837	1326	527	217	112	86	79	19	26	817	759	338	470	58	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047048400	"Census Tract 484, Kings County, New York"	3791	2221	2221	2160	61	0	1570	2221	(X)	1782	958	958	948	756	200	1273	802	2043	517	86	1001	257	171	11	37.2	2160	904	467	449	96	244	2160	0	84	68	35	167	174	72	110	209	926	178	75	62	2160	1796	187	177	0	1616	62	152	245	140	191	220	278	177	51	100	50833	67200	1352	68726	358	17775	181	20514	125	11639	51	1916	415	1094	32	0	208	134	99	174	163	140	51	93	54779	75208	19468	522	36944	45901	30152	45685	44167	5548	5249	2083	3494	299	2107	20	2861	2120	2059	1837	970	938	222	61	30	30	0	31	741	715	158	566	26	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047048500	"Census Tract 485, Kings County, New York"	2176	1795	1795	1709	86	0	381	1795	(X)	835	646	646	621	23	8	102	91	1694	169	40	1187	122	85	91	36.7	1709	833	276	404	82	114	1709	6	30	117	43	222	48	236	109	354	242	221	81	0	1709	1447	70	189	3	905	44	40	35	20	87	104	105	165	202	103	103173	111172	836	113694	61	13567	16	9556	47	9434	12	N	70	303	16	17	21	7	40	30	24	56	54	38	84926	104215	44251	602	99615	110714	43443	60708	46964	2289	2039	1597	556	250	154	24	2009	1745	1659	1481	1283	231	178	86	58	17	41	28	264	244	201	82	20	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047048600	"Census Tract 486, Kings County, New York"	2225	1298	1298	1205	93	0	927	1298	(X)	1068	423	423	379	445	192	631	265	1175	255	38	649	148	35	50	42.2	1205	250	283	323	120	229	1205	0	144	40	46	109	173	12	60	126	239	187	49	20	1205	978	88	139	0	866	49	41	97	137	108	184	100	79	33	38	50250	64783	751	65705	216	15502	68	14160	49	9712	55	4029	202	700	17	33	77	117	108	180	48	67	27	26	49375	63190	17427	166	-	63961	29936	37539	43450	3200	2861	1026	1958	339	1119	53	1724	1217	1149	958	535	433	191	68	60	21	39	8	507	446	153	304	61	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047048800	"Census Tract 488, Kings County, New York"	3070	1771	1771	1608	163	0	1299	1771	(X)	1665	818	818	740	310	204	637	191	1582	455	65	819	145	34	64	39.5	1608	827	235	328	65	153	1608	0	73	15	18	182	171	105	89	107	554	147	101	46	1608	1072	325	211	0	1435	29	48	193	127	268	298	72	213	80	107	54067	78457	1138	82994	484	16847	194	21658	182	9753	0	-	273	952	0	27	114	103	211	149	24	142	75	107	56136	88541	28907	483	52019	56079	36838	44732	61500	3896	3718	1935	2050	178	1069	0	2363	1702	1539	1432	1064	393	107	163	102	55	47	61	661	651	186	520	10	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047048900	"Census Tract 489, Kings County, New York"	2825	1391	1391	1130	261	0	1434	1391	(X)	1716	834	834	646	250	234	535	350	1083	114	0	904	65	0	0	46.5	1130	164	477	269	0	220	1130	0	18	71	0	145	0	78	80	119	340	132	130	17	1130	981	149	0	0	1580	353	202	241	354	118	139	68	95	0	10	24808	35102	1024	39069	679	10540	164	14085	449	8967	197	3964	1038	946	160	137	141	123	118	94	68	95	0	10	28179	45012	15756	634	15350	18935	19792	54922	24178	3617	3500	981	2931	117	889	9	2077	1360	1099	991	478	539	108	261	261	17	261	0	717	717	136	676	0	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047049000	"Census Tract 490, Kings County, New York"	4252	3171	3171	2860	311	0	1081	3171	(X)	2309	1568	1568	1403	664	602	668	530	2699	351	116	2014	80	43	95	45.7	2860	1604	439	490	59	268	2860	0	126	26	29	215	246	207	238	467	868	286	61	91	2860	2042	354	464	0	2271	66	180	193	173	255	422	209	499	84	190	59384	97608	1882	109373	433	13440	93	13665	158	7694	103	1669	333	1263	0	0	145	174	181	230	71	252	55	155	58116	117853	39550	1008	65955	71953	48093	63594	66266	5588	5415	3389	2463	173	1462	0	3314	2893	2634	2517	2107	425	117	259	227	176	51	32	421	421	145	329	0	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047049100	"Census Tract 491, Kings County, New York"	5843	3614	3614	3469	145	0	2229	3614	(X)	3118	1749	1749	1749	482	289	838	617	3296	342	205	2158	281	113	197	36.7	3469	1113	855	989	191	321	3469	0	163	239	83	439	172	127	192	722	797	430	20	85	3469	3098	215	156	0	2787	298	301	287	178	349	491	395	273	90	125	48566	65987	2129	74696	765	14826	486	13783	303	6345	249	2859	944	1915	141	116	156	223	268	319	344	223	0	125	56344	70786	25958	872	-	45943	32490	59688	46743	7069	6568	3802	3485	501	1374	108	4501	3459	3314	3135	2501	838	179	145	145	69	145	0	1042	915	466	535	127	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047049200	"Census Tract 492, Kings County, New York"	2050	1219	1219	1145	74	0	831	1219	(X)	1040	484	484	445	278	87	330	77	1137	291	59	559	71	80	77	43.6	1145	564	162	178	118	123	1145	0	117	10	44	98	97	40	122	149	285	136	33	14	1145	868	110	167	0	995	97	88	114	21	122	179	78	112	101	83	62604	90846	773	100960	258	23030	141	36082	84	7756	10	N	144	570	43	35	73	21	81	74	45	63	77	58	65682	90829	34009	425	57260	88022	42500	56298	77386	2647	2447	1294	1437	200	665	0	1637	1129	1064	907	651	280	157	65	65	20	45	0	508	465	196	308	43	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047049300	"Census Tract 493, Kings County, New York"	6067	3243	3243	2838	405	0	2824	3243	(X)	3298	1683	1683	1496	269	145	1216	346	2838	210	0	2147	142	122	217	37.9	2838	1248	542	748	20	280	2838	32	26	66	15	219	118	148	90	651	551	614	169	139	2838	2296	400	142	0	3255	582	527	430	316	317	228	270	269	76	240	28287	64634	2102	73725	1008	12053	314	10519	608	8816	477	1773	1552	1640	215	234	270	289	285	98	99	98	8	44	28673	41925	29098	1615	-	87694	32057	59289	55192	7292	6744	2802	4424	548	1647	0	4643	3082	2783	2481	2078	466	302	299	211	58	211	88	1561	1403	310	1215	158	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047049400	"Census Tract 494, Kings County, New York"	4481	2966	2966	2766	200	0	1515	2966	(X)	2122	1273	1273	1226	464	314	803	504	2710	466	70	1794	106	169	105	44.2	2766	1415	358	317	316	360	2766	0	216	73	38	177	321	219	172	416	738	152	130	114	2766	2227	348	182	9	2009	89	99	229	153	135	288	201	384	226	205	76513	93504	1694	101451	278	23487	152	35982	174	12340	48	N	392	1230	15	35	193	96	35	171	109	239	159	178	83472	105682	33769	779	54770	72649	46250	54006	76520	5564	5149	3168	2474	415	1276	61	3595	2773	2573	2380	1776	653	193	200	155	106	71	45	822	706	320	496	116	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047049500	"Census Tract 495, Kings County, New York"	2396	1878	1878	1761	117	0	518	1878	(X)	1159	917	917	875	83	59	90	80	1718	101	13	1296	98	37	173	34.9	1761	1148	229	352	0	32	1761	0	11	30	51	235	56	265	119	496	228	158	89	23	1761	1516	85	150	10	1229	113	62	59	53	99	130	141	230	150	192	92120	114894	1072	122783	210	16370	99	17347	24	N	45	2893	46	445	30	15	26	29	61	0	41	50	91	102	123007	140367	55173	784	82857	100336	55259	77404	60263	2600	2523	1982	665	77	206	0	2177	1876	1761	1690	1470	246	71	115	114	70	44	1	301	296	223	73	5	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047049600	"Census Tract 496, Kings County, New York"	3224	2150	2150	2056	94	0	1074	2150	(X)	1590	887	887	840	302	172	616	364	2018	280	48	1477	53	63	97	45.2	2056	809	583	386	110	168	2056	0	93	86	58	300	88	86	69	254	502	339	123	58	2056	1634	242	180	0	1380	39	179	32	89	114	215	256	194	171	91	77115	90241	1188	87409	294	17269	180	44518	80	5093	70	3419	285	961	0	129	12	30	90	180	170	165	120	65	80529	93121	30234	419	61902	73707	37516	39100	61250	4093	3517	2302	1524	576	1011	152	2674	2022	1928	1648	1391	351	280	94	88	69	19	6	652	546	237	329	106	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047049700	"Census Tract 497, Kings County, New York"	2525	2031	2031	1994	37	0	494	2031	(X)	1137	856	856	845	104	93	100	87	1966	201	11	1260	158	128	208	31.5	1994	1203	275	394	45	77	1994	0	36	46	14	244	0	170	159	473	376	386	55	35	1994	1542	132	310	10	1444	23	95	49	89	50	250	253	193	239	203	91557	130808	1265	133744	221	17398	89	25553	18	N	37	1357	33	470	0	0	25	33	6	91	80	27	119	89	102500	148449	69637	974	88250	118326	70518	77336	75500	2717	2595	2242	391	122	204	0	2255	2011	1974	1860	1800	60	114	37	29	29	0	8	244	244	163	81	0	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047049800	"Census Tract 498, Kings County, New York"	3184	2405	2405	2216	189	0	779	2405	(X)	1597	1058	1058	981	346	209	657	577	2156	406	15	1591	19	28	97	46.7	2216	1101	311	396	141	267	2216	0	105	80	18	101	223	110	204	262	666	251	161	35	2216	1627	222	367	0	1507	26	66	99	131	148	252	182	291	194	118	79583	102131	1307	103104	335	18469	133	33765	36	7608	44	8159	63	940	20	0	46	65	132	78	109	256	129	105	102949	119511	37227	567	56615	65875	41250	66250	60600	4139	3856	2544	1491	283	1013	84	2571	2260	2071	1906	1454	452	165	189	175	114	61	14	311	302	164	138	9	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047049900	"Census Tract 499, Kings County, New York"	1598	1379	1379	1348	31	0	219	1379	(X)	747	649	649	635	118	110	86	53	1334	194	8	855	130	72	75	35.8	1348	783	206	236	75	48	1348	0	93	38	20	171	18	142	64	274	266	177	71	14	1348	1051	86	204	7	893	14	11	71	47	72	207	124	90	71	186	76612	121999	851	121534	74	16342	48	29071	9	N	28	2354	9	323	0	11	23	18	6	72	51	38	21	83	87202	146115	61289	570	74573	106809	56000	68718	69803	1785	1703	1511	250	82	204	0	1511	1336	1305	1229	1170	70	76	31	31	25	6	0	175	169	98	77	6	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047050000	"Census Tract 500, Kings County, New York"	3032	2037	2037	1907	130	0	995	2037	(X)	1620	999	999	963	362	286	570	440	1863	202	106	1297	100	57	101	43.4	1907	1296	177	299	63	72	1907	0	32	63	26	59	30	265	257	326	433	200	102	114	1907	1433	302	172	0	1460	42	9	62	58	94	224	277	217	218	259	98421	129309	1223	131339	480	19968	366	30464	10	N	7	N	54	986	0	0	17	0	21	182	187	148	181	250	140536	155041	48130	474	53426	67755	60568	85625	82665	3942	3834	3293	975	108	992	7	2310	1927	1797	1737	1623	129	60	130	117	96	21	13	383	355	240	123	28	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047050100	"Census Tract 501, Kings County, New York"	2918	2144	2144	2012	132	0	774	2144	(X)	1604	1097	1097	1064	145	131	142	84	2001	129	10	1472	143	117	130	33.3	2012	1306	166	477	28	35	2012	4	40	122	38	225	39	267	144	437	431	243	22	0	2012	1847	90	75	0	1466	51	90	93	32	115	171	116	336	173	289	112679	125139	1212	138858	271	17503	139	17643	75	6427	19	N	95	620	13	68	16	32	34	71	25	151	73	137	115565	129753	57697	846	108500	112429	63602	85446	86447	3177	2849	2321	741	328	328	0	2480	2109	2004	1770	1659	111	234	105	58	48	10	47	371	334	239	159	37	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047050202	"Census Tract 502.02, Kings County, New York"	2016	1359	1359	1309	50	0	657	1359	(X)	1003	663	663	635	174	174	369	255	1275	148	46	898	61	12	110	41.6	1309	1038	58	108	27	78	1309	0	13	27	1	20	73	203	84	319	370	79	50	70	1309	973	234	102	0	1083	48	33	27	71	31	116	193	198	87	279	102656	146515	880	157773	249	24368	124	24963	60	16418	23	N	55	672	0	0	27	42	32	50	100	105	78	238	145682	179534	63127	411	76518	81017	74375	104904	85300	2523	2509	2297	603	14	543	0	1521	1224	1174	1174	1170	38	0	50	40	38	2	10	297	293	193	129	4	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047050300	"Census Tract 503, Kings County, New York"	2418	2035	2035	1933	102	0	383	2035	(X)	1351	1094	1094	1044	163	112	89	78	1893	119	44	1419	82	67	162	34.6	1933	1163	321	317	43	89	1933	0	51	74	38	163	41	134	88	601	346	322	27	48	1933	1665	137	120	11	1328	60	24	94	133	45	154	186	262	173	197	96216	112825	1153	120478	233	16403	107	15960	37	N	31	N	70	416	15	0	10	31	11	15	68	70	107	89	139722	147234	55951	912	81667	93318	56414	77750	61172	2670	2481	2149	438	189	255	3	2201	1949	1872	1734	1656	99	138	77	40	12	28	37	252	241	168	73	11	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047050400	"Census Tract 504, Kings County, New York"	3829	2767	2755	2677	78	12	1062	2755	(X)	1990	1530	1530	1452	457	294	516	458	2665	230	176	1738	302	42	177	44.2	2677	1754	291	446	35	151	2677	0	93	77	37	287	114	203	119	568	583	227	247	122	2677	2041	388	248	0	2077	138	76	136	98	143	163	350	495	191	287	98525	119651	1792	126059	397	17591	365	27633	91	11224	32	N	279	1158	81	57	86	38	31	77	166	285	89	248	105703	141253	52884	919	81289	89701	63444	80364	75568	4729	4557	3530	1381	172	1018	58	3177	2617	2539	2476	2218	272	63	78	78	63	15	0	560	509	282	241	51	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047050500	"Census Tract 505, Kings County, New York"	3594	2169	2169	1966	203	0	1425	2169	(X)	1814	1046	1046	901	194	194	259	201	1913	74	0	1586	113	87	53	38	1966	877	359	552	102	76	1966	0	90	35	53	169	41	149	352	467	241	191	70	108	1966	1752	195	19	0	1933	252	112	267	221	198	222	174	258	117	112	41629	67156	1240	90188	586	13715	188	9197	274	10431	137	1286	555	929	122	13	179	116	137	174	44	93	15	36	39225	55753	32550	1004	53030	76948	42371	60375	54069	4009	3723	2100	1868	286	506	74	2822	2124	1921	1773	1511	282	148	203	186	75	111	17	698	651	169	490	47	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047050600	"Census Tract 506, Kings County, New York"	4245	2878	2878	2747	131	0	1367	2878	(X)	2075	1267	1267	1243	319	201	661	483	2716	561	82	1727	86	180	80	41.6	2747	1135	723	382	197	310	2747	0	127	28	26	178	288	196	130	451	713	393	176	41	2747	2291	243	213	0	2011	267	60	176	174	172	395	291	198	143	135	59882	75970	1647	86025	379	13257	222	15725	98	11391	103	3445	381	1158	71	24	91	205	115	275	172	81	54	70	58401	72009	29975	853	59550	75435	37681	42292	53182	5177	4465	2686	2144	712	1053	23	3570	2736	2617	2351	1907	530	266	119	60	9	51	59	834	470	170	346	364	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047050700	"Census Tract 507, Kings County, New York"	1395	788	788	718	70	0	607	788	(X)	706	340	340	298	854	436	912	498	689	99	30	237	259	10	54	29.9	718	334	103	217	27	37	718	0	24	46	25	49	0	36	81	87	266	64	27	13	718	624	62	32	0	597	33	48	100	116	56	110	84	21	18	11	35469	59172	527	60203	72	15874	39	22138	40	9625	61	3502	304	504	12	20	80	116	42	100	84	21	18	11	44853	65648	11684	93	-	22441	23910	51510	26538	3063	2975	830	2474	88	1865	0	1132	764	694	667	304	425	27	70	54	13	41	16	368	323	81	272	45	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047050801	"Census Tract 508.01, Kings County, New York"	3277	2107	2107	1947	160	0	1170	2107	(X)	1865	1150	1150	1081	184	132	742	607	1913	156	7	1581	112	35	22	48.4	1947	494	675	410	160	208	1947	0	114	99	0	277	96	21	112	189	521	261	150	107	1947	1468	317	162	0	1428	124	104	146	155	177	267	72	204	113	66	50333	75340	1137	87077	263	13316	75	13920	245	10663	23	N	421	860	30	36	89	126	105	232	26	150	29	37	53485	81076	26315	568	34773	57629	31447	33977	45524	4075	3316	2061	1522	759	960	125	2713	1998	1859	1398	1139	279	461	139	128	55	99	11	715	574	289	297	141	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047050803	"Census Tract 508.03, Kings County, New York"	2106	1425	1425	1329	96	0	681	1425	(X)	1234	843	843	795	167	167	317	278	1317	34	5	1102	49	32	95	39.9	1329	529	394	205	38	163	1329	0	37	37	22	67	89	118	68	186	379	209	77	40	1329	1087	153	89	0	956	74	26	99	137	134	191	104	146	21	24	55395	66125	805	72045	211	13342	40	14105	73	12897	51	1973	231	432	0	7	34	77	93	69	54	64	17	17	53542	77250	25899	524	42857	55149	31907	42000	38250	2520	2337	1342	1107	183	489	6	1753	1376	1287	1163	817	361	124	89	80	33	47	9	377	333	112	230	44	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047050804	"Census Tract 508.04, Kings County, New York"	5014	3275	3275	3220	55	0	1739	3275	(X)	2711	1760	1760	1750	368	218	784	488	3075	243	62	2232	113	156	269	42.8	3220	1473	869	463	156	259	3220	0	129	52	0	203	186	121	316	461	1016	412	244	80	3220	2527	437	246	10	2486	120	166	196	317	73	692	319	373	109	121	60563	76057	2036	82049	490	13815	248	19383	181	14781	162	15104	559	1422	54	34	66	181	0	471	159	258	91	108	65538	89507	31735	1064	44569	56845	37643	51689	40000	6083	5298	2806	2823	785	1289	43	4183	3208	3153	2424	1838	611	729	55	55	10	55	0	975	962	165	817	13	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047050900	"Census Tract 509, Kings County, New York"	2236	1181	1181	1149	32	0	1055	1181	(X)	1041	471	471	471	1208	442	2332	1042	1118	167	56	220	602	4	69	22.1	1149	453	59	533	26	78	1149	0	8	160	39	147	42	24	151	93	279	64	118	24	1149	1058	75	16	0	822	26	94	118	165	72	108	36	111	52	40	37000	64805	782	62852	51	13371	16	38281	21	N	34	6603	360	779	31	94	118	165	62	89	36	96	48	40	33872	63891	9846	43	-	71698	23375	34828	22277	5440	5306	1476	4294	134	3670	35	1722	1163	1131	1088	432	729	43	32	23	11	12	9	559	512	129	404	47	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047051001	"Census Tract 510.01, Kings County, New York"	3399	2116	2116	1960	156	0	1283	2116	(X)	2012	1233	1233	1122	241	131	534	430	1946	125	17	1486	180	82	56	53.6	1960	623	741	377	98	121	1960	0	34	10	0	204	111	73	112	277	650	246	101	142	1960	1524	334	102	0	1470	139	114	94	210	83	349	243	124	37	77	55435	65232	1197	70944	430	14748	110	11031	116	9409	66	3076	424	821	55	19	29	148	60	214	179	76	7	34	59072	66803	23653	649	45069	59377	30680	56103	41150	4092	3466	1793	1913	626	879	18	2727	1984	1882	1531	1194	348	351	102	51	19	32	51	743	563	134	444	180	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047051002	"Census Tract 510.02, Kings County, New York"	3886	2608	2608	2528	80	0	1278	2608	(X)	2167	1261	1261	1240	347	132	655	546	2489	222	51	1928	144	76	68	47.1	2528	652	794	659	243	180	2528	0	71	64	12	365	178	121	75	319	749	274	217	83	2528	2070	287	171	0	1876	45	115	193	181	399	403	270	146	90	34	50625	65635	1628	67630	454	15599	268	13262	126	7494	20	N	543	1161	6	35	96	125	298	191	183	138	64	25	52536	74157	25899	715	43625	51796	31140	40585	40060	4858	4628	2614	2316	230	1190	0	3112	2511	2439	2263	1667	637	176	72	72	32	40	0	601	557	183	374	44	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047051100	"Census Tract 511, Kings County, New York"	3921	2555	2555	2316	239	0	1366	2555	(X)	1915	1136	1136	1037	124	84	168	141	2233	198	85	1636	70	159	85	39.3	2316	1309	365	336	65	241	2316	0	44	46	68	172	173	248	179	541	510	224	80	31	2316	1961	241	114	0	1988	231	228	200	180	180	203	187	125	212	242	48476	83102	1389	106347	622	12138	261	10359	333	7363	163	2842	609	874	105	91	58	138	139	116	63	31	64	69	38833	67870	38063	1114	60333	93096	49219	75116	54201	4333	4114	2510	1872	219	493	16	3146	2471	2270	2194	1847	376	76	201	147	51	110	54	675	611	143	517	64	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047051200	"Census Tract 512, Kings County, New York"	4401	3200	3200	3044	156	0	1201	3200	(X)	2338	1647	1647	1589	725	429	820	657	2898	198	48	2175	241	36	200	42.9	3044	1251	792	609	174	218	3044	0	151	0	0	510	143	156	129	468	937	236	124	190	3044	2270	568	206	0	2393	253	101	157	221	302	403	371	317	188	80	61292	74606	2056	78797	393	13853	212	35616	96	9301	83	4430	487	1449	95	37	76	123	181	316	205	219	144	53	64604	83038	29941	944	41875	60482	40184	53309	46505	5936	5636	3304	2659	300	1665	0	3688	3072	2916	2726	2056	733	190	156	119	47	72	37	616	543	202	356	73	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
1400000US36047051300	"Census Tract 513, Kings County, New York"	4848	3892	3892	3764	128	0	956	3892	(X)	2607	2108	2108	2031	247	174	339	318	3764	232	35	2746	331	134	286	35.5	3764	2269	596	652	89	158	3764	0	124	103	79	396	47	414	426	997	551	380	125	122	3764	3370	315	79	0	2306	51	131	238	92	177	221	148	337	399	512	110972	131242	2014	142910	300	13230	110	11837	149	6774	43	N	294	1166	67	95	132	79	36	96	94	161	181	225	96019	125450	55703	1140	120152	134584	57383	82146	63061	5397	4815	3711	1411	582	586	19	4251	3858	3730	3242	3036	376	488	128	128	76	52	0	393	318	145	173	75	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)	(X)
